x,surface_ref,surface_mov_before,surface_mov_after,edge_margin_px,rotation_angle_deg
132,584.0,571.0,585.0,45,3.0
133,584.0,571.0,585.0,45,3.0
134,584.0,571.0,584.0,45,3.0
135,584.0,571.0,584.0,45,3.0
136,584.0,571.0,584.0,45,3.0
137,584.0,571.0,584.0,45,3.0
138,584.0,571.0,584.0,45,3.0
139,584.0,571.0,584.0,45,3.0
140,583.0,571.0,584.0,45,3.0
141,583.0,571.0,584.0,45,3.0
142,583.0,571.0,584.0,45,3.0
143,583.0,571.0,584.0,45,3.0
144,583.0,571.0,584.0,45,3.0
145,583.0,571.0,584.0,45,3.0
146,583.0,571.0,584.0,45,3.0
147,583.0,571.0,584.0,45,3.0
148,583.0,571.0,584.0,45,3.0
149,583.0,571.0,584.0,45,3.0
150,583.0,571.0,584.0,45,3.0
151,583.0,571.0,584.0,45,3.0
152,583.0,571.0,584.0,45,3.0
153,583.0,571.0,584.0,45,3.0
154,583.0,571.0,584.0,45,3.0
155,583.0,571.0,584.0,45,3.0
156,583.0,571.0,584.0,45,3.0
157,583.0,571.0,584.0,45,3.0
158,583.0,571.0,583.0,45,3.0
159,583.0,572.0,583.0,45,3.0
160,584.0,572.0,583.0,45,3.0
161,584.0,572.0,583.0,45,3.0
162,584.0,572.0,583.0,45,3.0
163,584.0,572.0,583.0,45,3.0
164,584.0,572.0,583.0,45,3.0
165,584.0,572.0,583.0,45,3.0
166,584.0,572.0,583.0,45,3.0
167,584.0,572.0,583.0,45,3.0
168,584.0,572.0,583.0,45,3.0
169,584.0,572.0,583.0,45,3.0
170,584.0,572.0,583.0,45,3.0
171,584.0,572.0,584.0,45,3.0
172,584.0,572.0,584.0,45,3.0
173,584.0,572.0,584.0,45,3.0
174,584.0,572.0,584.0,45,3.0
175,584.0,572.0,584.0,45,3.0
176,584.0,572.0,584.0,45,3.0
177,584.0,572.0,584.0,45,3.0
178,584.0,572.0,584.0,45,3.0
179,584.0,572.0,584.0,45,3.0
180,584.0,572.0,584.0,45,3.0
181,584.0,572.0,584.0,45,3.0
182,584.0,572.0,584.0,45,3.0
183,584.0,572.0,583.0,45,3.0
184,584.0,572.0,583.0,45,3.0
185,584.0,572.0,583.0,45,3.0
186,584.0,572.0,583.0,45,3.0
187,584.0,572.0,583.0,45,3.0
188,584.0,573.0,583.0,45,3.0
189,584.0,573.0,583.0,45,3.0
190,584.0,573.0,583.0,45,3.0
191,584.0,573.0,583.0,45,3.0
192,584.0,573.0,583.0,45,3.0
193,584.0,573.0,583.0,45,3.0
194,584.0,573.0,583.0,45,3.0
195,584.0,573.0,583.0,45,3.0
196,584.0,573.0,583.0,45,3.0
197,584.0,573.0,583.0,45,3.0
198,584.0,574.0,583.0,45,3.0
199,584.0,574.0,583.0,45,3.0
200,584.0,574.0,583.0,45,3.0
201,584.0,574.0,583.0,45,3.0
202,584.0,574.0,583.0,45,3.0
203,584.0,574.0,583.0,45,3.0
204,584.0,574.0,583.0,45,3.0
205,584.0,574.0,583.0,45,3.0
206,584.0,574.0,583.0,45,3.0
207,584.0,574.0,583.0,45,3.0
208,583.0,574.0,583.0,45,3.0
209,583.0,574.0,583.0,45,3.0
210,583.0,574.0,583.0,45,3.0
211,583.0,574.0,583.0,45,3.0
212,583.0,574.0,583.0,45,3.0
213,583.0,574.0,583.0,45,3.0
214,583.0,574.0,583.0,45,3.0
215,583.0,574.0,583.0,45,3.0
216,583.0,574.0,583.0,45,3.0
217,583.0,574.0,583.0,45,3.0
218,583.0,574.0,583.0,45,3.0
219,583.0,574.0,583.0,45,3.0
220,583.0,574.0,583.0,45,3.0
221,583.0,574.0,583.0,45,3.0
222,583.0,574.0,583.0,45,3.0
223,583.0,574.0,583.0,45,3.0
224,583.0,574.0,583.0,45,3.0
225,583.0,574.0,583.0,45,3.0
226,583.0,574.0,583.0,45,3.0
227,583.0,574.0,583.0,45,3.0
228,583.0,574.0,583.0,45,3.0
229,583.0,574.0,583.0,45,3.0
230,583.0,574.0,583.0,45,3.0
231,583.0,574.0,583.0,45,3.0
232,583.0,574.0,582.0,45,3.0
233,583.0,574.0,582.0,45,3.0
234,583.0,574.0,582.0,45,3.0
235,583.0,574.0,582.0,45,3.0
236,583.0,574.0,582.0,45,3.0
237,583.0,574.0,582.0,45,3.0
238,583.0,574.0,582.0,45,3.0
239,583.0,574.0,582.0,45,3.0
240,583.0,574.0,582.0,45,3.0
241,583.0,574.0,582.0,45,3.0
242,583.0,574.0,582.0,45,3.0
243,583.0,574.0,582.0,45,3.0
244,583.0,574.0,582.0,45,3.0
245,583.0,574.0,582.0,45,3.0
246,583.0,574.0,582.0,45,3.0
247,583.0,574.0,582.0,45,3.0
248,583.0,574.0,582.0,45,3.0
249,583.0,575.0,582.0,45,3.0
250,583.0,575.0,582.0,45,3.0
251,582.0,575.0,582.0,45,3.0
252,582.0,575.0,582.0,45,3.0
253,582.0,575.0,582.0,45,3.0
254,582.0,575.0,582.0,45,3.0
255,582.0,575.0,582.0,45,3.0
256,582.0,575.0,582.0,45,3.0
257,582.0,575.0,582.0,45,3.0
258,582.0,575.0,582.0,45,3.0
259,582.0,575.0,582.0,45,3.0
260,582.0,575.0,582.0,45,3.0
261,582.0,575.0,582.0,45,3.0
262,582.0,575.0,582.0,45,3.0
263,582.0,575.0,582.0,45,3.0
264,582.0,575.0,582.0,45,3.0
265,582.0,575.0,582.0,45,3.0
266,582.0,575.0,582.0,45,3.0
267,582.0,575.0,582.0,45,3.0
268,582.0,576.0,582.0,45,3.0
269,582.0,576.0,582.0,45,3.0
270,582.0,576.0,582.0,45,3.0
271,582.0,576.0,582.0,45,3.0
272,582.0,576.0,582.0,45,3.0
273,582.0,576.0,582.0,45,3.0
274,582.0,576.0,582.0,45,3.0
275,582.0,576.0,582.0,45,3.0
276,582.0,576.0,582.0,45,3.0
277,582.0,576.0,582.0,45,3.0
278,582.0,575.0,582.0,45,3.0
279,582.0,575.0,582.0,45,3.0
280,582.0,575.0,582.0,45,3.0
281,582.0,575.0,582.0,45,3.0
282,582.0,575.0,582.0,45,3.0
283,582.0,575.0,582.0,45,3.0
284,582.0,575.0,582.0,45,3.0
285,582.0,575.0,582.0,45,3.0
286,582.0,575.0,582.0,45,3.0
287,582.0,575.0,581.0,45,3.0
288,582.0,575.0,581.0,45,3.0
289,582.0,575.0,581.0,45,3.0
290,582.0,575.0,581.0,45,3.0
291,582.0,575.0,581.0,45,3.0
292,582.0,575.0,581.0,45,3.0
293,582.0,575.0,581.0,45,3.0
294,582.0,575.0,581.0,45,3.0
295,582.0,575.0,581.0,45,3.0
296,582.0,576.0,581.0,45,3.0
297,582.0,576.0,581.0,45,3.0
298,582.0,576.0,581.0,45,3.0
299,582.0,576.0,581.0,45,3.0
300,582.0,576.0,581.0,45,3.0
301,582.0,576.0,581.0,45,3.0
302,582.0,576.0,581.0,45,3.0
303,582.0,576.0,581.0,45,3.0
304,582.0,576.0,580.0,45,3.0
305,582.0,576.0,580.0,45,3.0
306,582.0,576.0,580.0,45,3.0
307,582.0,576.0,580.0,45,3.0
308,582.0,576.0,580.0,45,3.0
309,582.0,576.0,580.0,45,3.0
310,582.0,576.0,580.0,45,3.0
311,582.0,576.0,580.0,45,3.0
312,582.0,576.0,580.0,45,3.0
313,582.0,576.0,580.0,45,3.0
314,582.0,576.0,580.0,45,3.0
315,581.0,576.0,580.0,45,3.0
316,581.0,576.0,580.0,45,3.0
317,581.0,576.0,580.0,45,3.0
318,581.0,576.0,580.0,45,3.0
319,581.0,576.0,580.0,45,3.0
320,581.0,576.0,580.0,45,3.0
321,581.0,576.0,580.0,45,3.0
322,581.0,576.0,580.0,45,3.0
323,581.0,577.0,580.0,45,3.0
324,581.0,577.0,580.0,45,3.0
325,581.0,577.0,580.0,45,3.0
326,581.0,577.0,580.0,45,3.0
327,581.0,577.0,580.0,45,3.0
328,581.0,577.0,580.0,45,3.0
329,581.0,577.0,580.0,45,3.0
330,581.0,577.0,580.0,45,3.0
331,580.0,577.0,580.0,45,3.0
332,580.0,577.0,580.0,45,3.0
333,580.0,577.0,580.0,45,3.0
334,580.0,577.0,580.0,45,3.0
335,580.0,577.0,580.0,45,3.0
336,580.0,577.0,580.0,45,3.0
337,580.0,577.0,580.0,45,3.0
338,580.0,577.0,580.0,45,3.0
339,580.0,577.0,580.0,45,3.0
340,580.0,577.0,580.0,45,3.0
341,580.0,577.0,580.0,45,3.0
342,580.0,577.0,580.0,45,3.0
343,580.0,577.0,580.0,45,3.0
344,580.0,577.0,580.0,45,3.0
345,580.0,578.0,580.0,45,3.0
346,580.0,578.0,580.0,45,3.0
347,580.0,578.0,580.0,45,3.0
348,580.0,578.0,580.0,45,3.0
349,580.0,578.0,580.0,45,3.0
350,580.0,578.0,580.0,45,3.0
351,580.0,578.0,580.0,45,3.0
352,580.0,578.0,580.0,45,3.0
353,580.0,578.0,580.0,45,3.0
354,580.0,578.0,580.0,45,3.0
355,580.0,578.0,580.0,45,3.0
356,580.0,578.0,580.0,45,3.0
357,580.0,578.0,580.0,45,3.0
358,580.0,578.0,580.0,45,3.0
359,580.0,578.0,580.0,45,3.0
360,580.0,578.0,580.0,45,3.0
361,580.0,578.0,579.0,45,3.0
362,580.0,578.0,579.0,45,3.0
363,580.0,578.0,579.0,45,3.0
364,580.0,578.0,579.0,45,3.0
365,580.0,578.0,579.0,45,3.0
366,580.0,578.0,579.0,45,3.0
367,580.0,578.0,579.0,45,3.0
368,580.0,578.0,579.0,45,3.0
369,580.0,578.0,579.0,45,3.0
370,580.0,578.0,579.0,45,3.0
371,580.0,578.0,579.0,45,3.0
372,580.0,578.0,579.0,45,3.0
373,580.0,578.0,579.0,45,3.0
374,580.0,578.0,579.0,45,3.0
375,580.0,578.0,579.0,45,3.0
376,579.0,578.0,579.0,45,3.0
377,579.0,578.0,579.0,45,3.0
378,579.0,578.0,579.0,45,3.0
379,579.0,578.0,579.0,45,3.0
380,579.0,578.0,579.0,45,3.0
381,579.0,578.0,579.0,45,3.0
382,579.0,578.0,579.0,45,3.0
383,579.0,578.0,579.0,45,3.0
384,579.0,578.0,579.0,45,3.0
385,579.0,578.0,579.0,45,3.0
386,579.0,578.0,579.0,45,3.0
387,579.0,578.0,579.0,45,3.0
388,579.0,578.0,579.0,45,3.0
389,579.0,578.0,579.0,45,3.0
390,579.0,578.0,578.0,45,3.0
391,579.0,579.0,578.0,45,3.0
392,579.0,579.0,578.0,45,3.0
393,579.0,579.0,578.0,45,3.0
394,579.0,579.0,578.0,45,3.0
395,579.0,579.0,578.0,45,3.0
396,579.0,579.0,578.0,45,3.0
397,579.0,579.0,578.0,45,3.0
398,579.0,579.0,578.0,45,3.0
399,579.0,579.0,578.0,45,3.0
400,579.0,579.0,578.0,45,3.0
401,578.0,579.0,578.0,45,3.0
402,578.0,579.0,578.0,45,3.0
403,578.0,579.0,578.0,45,3.0
404,578.0,579.0,578.0,45,3.0
405,578.0,579.0,578.0,45,3.0
406,578.0,579.0,578.0,45,3.0
407,579.0,579.0,578.0,45,3.0
408,579.0,579.0,578.0,45,3.0
409,579.0,579.0,578.0,45,3.0
410,579.0,579.0,578.0,45,3.0
411,579.0,579.0,578.0,45,3.0
412,579.0,579.0,578.0,45,3.0
413,579.0,579.0,578.0,45,3.0
414,578.0,579.0,578.0,45,3.0
415,578.0,579.0,578.0,45,3.0
416,578.0,579.0,578.0,45,3.0
417,578.0,579.0,578.0,45,3.0
418,578.0,579.0,578.0,45,3.0
419,578.0,579.0,578.0,45,3.0
420,578.0,579.0,578.0,45,3.0
421,578.0,579.0,578.0,45,3.0
422,578.0,579.0,578.0,45,3.0
423,578.0,579.0,578.0,45,3.0
424,578.0,579.0,578.0,45,3.0
425,578.0,579.0,578.0,45,3.0
426,578.0,580.0,578.0,45,3.0
427,578.0,580.0,578.0,45,3.0
428,578.0,580.0,578.0,45,3.0
429,578.0,580.0,578.0,45,3.0
430,578.0,580.0,577.0,45,3.0
431,578.0,580.0,577.0,45,3.0
432,578.0,580.0,577.0,45,3.0
433,578.0,580.0,577.0,45,3.0
434,578.0,580.0,577.0,45,3.0
435,578.0,580.0,577.0,45,3.0
436,578.0,580.0,577.0,45,3.0
437,578.0,580.0,577.0,45,3.0
438,578.0,580.0,577.0,45,3.0
439,578.0,580.0,577.0,45,3.0
440,578.0,580.0,577.0,45,3.0
441,578.0,580.0,577.0,45,3.0
442,578.0,580.0,577.0,45,3.0
443,578.0,580.0,577.0,45,3.0
444,578.0,580.0,577.0,45,3.0
445,578.0,580.0,577.0,45,3.0
446,577.0,580.0,577.0,45,3.0
447,577.0,580.0,577.0,45,3.0
448,577.0,580.0,577.0,45,3.0
449,577.0,580.0,577.0,45,3.0
450,577.0,580.0,577.0,45,3.0
451,577.0,580.0,577.0,45,3.0
452,577.0,580.0,577.0,45,3.0
453,577.0,580.0,577.0,45,3.0
454,577.0,580.0,577.0,45,3.0
455,577.0,580.0,577.0,45,3.0
456,577.0,580.0,577.0,45,3.0
457,577.0,580.0,577.0,45,3.0
458,577.0,580.0,577.0,45,3.0
459,577.0,580.0,576.0,45,3.0
460,577.0,580.0,576.0,45,3.0
461,577.0,580.0,576.0,45,3.0
462,577.0,580.0,576.0,45,3.0
463,577.0,580.0,576.0,45,3.0
464,576.0,580.0,576.0,45,3.0
465,576.0,580.0,576.0,45,3.0
466,576.0,580.0,576.0,45,3.0
467,576.0,580.0,576.0,45,3.0
468,576.0,580.0,576.0,45,3.0
469,576.0,580.0,576.0,45,3.0
470,576.0,580.0,576.0,45,3.0
471,576.0,580.0,576.0,45,3.0
472,576.0,580.0,576.0,45,3.0
473,576.0,580.0,576.0,45,3.0
474,576.0,580.0,576.0,45,3.0
475,576.0,580.0,576.0,45,3.0
476,576.0,580.0,576.0,45,3.0
477,576.0,580.0,576.0,45,3.0
478,576.0,580.0,576.0,45,3.0
479,576.0,580.0,576.0,45,3.0
480,576.0,580.0,576.0,45,3.0
481,576.0,580.0,576.0,45,3.0
482,576.0,580.0,576.0,45,3.0
483,576.0,580.0,576.0,45,3.0
484,576.0,580.0,576.0,45,3.0
485,576.0,580.0,576.0,45,3.0
486,576.0,581.0,576.0,45,3.0
487,576.0,581.0,576.0,45,3.0
488,576.0,581.0,576.0,45,3.0
489,576.0,581.0,576.0,45,3.0
490,576.0,581.0,576.0,45,3.0
491,576.0,581.0,576.0,45,3.0
492,576.0,581.0,576.0,45,3.0
493,576.0,581.0,576.0,45,3.0
494,576.0,581.0,576.0,45,3.0
495,576.0,581.0,575.0,45,3.0
496,576.0,581.0,575.0,45,3.0
497,576.0,581.0,575.0,45,3.0
498,576.0,581.0,575.0,45,3.0
499,576.0,581.0,575.0,45,3.0
500,576.0,581.0,575.0,45,3.0
501,576.0,581.0,575.0,45,3.0
502,576.0,581.0,575.0,45,3.0
503,576.0,581.0,575.0,45,3.0
504,576.0,581.0,575.0,45,3.0
505,576.0,581.0,575.0,45,3.0
506,576.0,581.0,575.0,45,3.0
507,576.0,581.0,575.0,45,3.0
508,576.0,581.0,575.0,45,3.0
509,575.0,581.0,575.0,45,3.0
510,575.0,581.0,575.0,45,3.0
511,575.0,581.0,575.0,45,3.0
512,575.0,581.0,575.0,45,3.0
513,575.0,581.0,575.0,45,3.0
514,575.0,581.0,575.0,45,3.0
515,575.0,581.0,575.0,45,3.0
516,575.0,581.0,575.0,45,3.0
517,575.0,581.0,575.0,45,3.0
518,575.0,581.0,575.0,45,3.0
519,575.0,581.0,575.0,45,3.0
520,575.0,581.0,575.0,45,3.0
521,575.0,581.0,575.0,45,3.0
522,575.0,581.0,575.0,45,3.0
523,575.0,581.0,575.0,45,3.0
524,575.0,581.0,574.0,45,3.0
525,575.0,581.0,574.0,45,3.0
526,574.0,581.0,574.0,45,3.0
527,574.0,581.0,574.0,45,3.0
528,574.0,581.0,574.0,45,3.0
529,574.0,581.0,574.0,45,3.0
530,574.0,581.0,574.0,45,3.0
531,574.0,581.0,574.0,45,3.0
532,574.0,582.0,574.0,45,3.0
533,574.0,582.0,574.0,45,3.0
534,574.0,582.0,574.0,45,3.0
535,574.0,582.0,574.0,45,3.0
536,574.0,582.0,574.0,45,3.0
537,574.0,582.0,574.0,45,3.0
538,574.0,582.0,574.0,45,3.0
539,574.0,582.0,574.0,45,3.0
540,574.0,582.0,574.0,45,3.0
541,574.0,582.0,574.0,45,3.0
542,574.0,582.0,574.0,45,3.0
543,574.0,582.0,574.0,45,3.0
544,574.0,582.0,574.0,45,3.0
545,574.0,582.0,574.0,45,3.0
546,574.0,582.0,574.0,45,3.0
547,574.0,582.0,574.0,45,3.0
548,573.0,582.0,574.0,45,3.0
549,573.0,582.0,574.0,45,3.0
550,573.0,582.0,574.0,45,3.0
551,573.0,582.0,574.0,45,3.0
552,573.0,582.0,574.0,45,3.0
553,573.0,582.0,574.0,45,3.0
554,573.0,583.0,574.0,45,3.0
555,573.0,583.0,574.0,45,3.0
556,573.0,583.0,574.0,45,3.0
557,573.0,583.0,574.0,45,3.0
558,573.0,583.0,574.0,45,3.0
559,573.0,583.0,574.0,45,3.0
560,573.0,583.0,574.0,45,3.0
561,573.0,583.0,574.0,45,3.0
562,573.0,583.0,574.0,45,3.0
563,573.0,583.0,574.0,45,3.0
564,573.0,583.0,574.0,45,3.0
565,573.0,583.0,574.0,45,3.0
566,573.0,583.0,574.0,45,3.0
567,573.0,583.0,574.0,45,3.0
568,573.0,583.0,574.0,45,3.0
569,573.0,583.0,574.0,45,3.0
570,573.0,583.0,574.0,45,3.0
571,573.0,583.0,574.0,45,3.0
572,573.0,583.0,574.0,45,3.0
573,573.0,583.0,574.0,45,3.0
574,573.0,583.0,574.0,45,3.0
575,573.0,583.0,574.0,45,3.0
576,573.0,583.0,574.0,45,3.0
577,573.0,583.0,574.0,45,3.0
578,573.0,583.0,574.0,45,3.0
579,573.0,583.0,574.0,45,3.0
580,573.0,583.0,574.0,45,3.0
581,573.0,583.0,574.0,45,3.0
582,573.0,583.0,574.0,45,3.0
583,573.0,583.0,574.0,45,3.0
584,573.0,583.0,574.0,45,3.0
585,573.0,583.0,574.0,45,3.0
586,573.0,583.0,574.0,45,3.0
587,573.0,583.0,574.0,45,3.0
588,573.0,583.0,574.0,45,3.0
589,573.0,583.0,574.0,45,3.0
590,573.0,583.0,573.0,45,3.0
591,573.0,583.0,573.0,45,3.0
592,573.0,583.0,573.0,45,3.0
593,573.0,583.0,573.0,45,3.0
594,573.0,584.0,573.0,45,3.0
595,573.0,584.0,573.0,45,3.0
596,573.0,584.0,573.0,45,3.0
597,573.0,584.0,573.0,45,3.0
598,573.0,584.0,573.0,45,3.0
599,573.0,584.0,573.0,45,3.0
600,573.0,584.0,573.0,45,3.0
601,573.0,584.0,573.0,45,3.0
602,573.0,584.0,573.0,45,3.0
603,573.0,584.0,573.0,45,3.0
604,573.0,584.0,573.0,45,3.0
605,573.0,584.0,573.0,45,3.0
606,573.0,584.0,573.0,45,3.0
607,573.0,584.0,573.0,45,3.0
608,573.0,584.0,573.0,45,3.0
609,572.0,584.0,573.0,45,3.0
610,572.0,584.0,573.0,45,3.0
611,572.0,584.0,573.0,45,3.0
612,572.0,584.0,573.0,45,3.0
613,572.0,584.0,573.0,45,3.0
614,572.0,584.0,573.0,45,3.0
615,572.0,584.0,573.0,45,3.0
616,572.0,584.0,573.0,45,3.0
617,572.0,584.0,573.0,45,3.0
618,572.0,584.0,573.0,45,3.0
619,572.0,584.0,573.0,45,3.0
620,572.0,584.0,573.0,45,3.0
621,572.0,584.0,573.0,45,3.0
622,572.0,584.0,573.0,45,3.0
623,572.0,584.0,573.0,45,3.0
624,572.0,585.0,573.0,45,3.0
625,572.0,585.0,572.0,45,3.0
626,572.0,585.0,572.0,45,3.0
627,572.0,585.0,572.0,45,3.0
628,572.0,585.0,572.0,45,3.0
629,572.0,585.0,572.0,45,3.0
630,572.0,585.0,572.0,45,3.0
631,572.0,585.0,572.0,45,3.0
632,572.0,585.0,572.0,45,3.0
633,572.0,585.0,572.0,45,3.0
634,572.0,585.0,572.0,45,3.0
635,572.0,585.0,572.0,45,3.0
636,572.0,585.0,572.0,45,3.0
637,572.0,586.0,572.0,45,3.0
638,572.0,586.0,572.0,45,3.0
639,572.0,586.0,572.0,45,3.0
640,572.0,586.0,572.0,45,3.0
641,572.0,586.0,572.0,45,3.0
642,572.0,586.0,572.0,45,3.0
643,572.0,586.0,572.0,45,3.0
644,571.0,586.0,572.0,45,3.0
645,571.0,586.0,572.0,45,3.0
646,571.0,586.0,572.0,45,3.0
647,571.0,586.0,572.0,45,3.0
648,571.0,586.0,572.0,45,3.0
649,571.0,586.0,572.0,45,3.0
650,571.0,586.0,572.0,45,3.0
651,571.0,586.0,572.0,45,3.0
652,571.0,586.0,572.0,45,3.0
653,571.0,586.0,572.0,45,3.0
654,571.0,586.0,572.0,45,3.0
655,571.0,586.0,572.0,45,3.0
656,571.0,586.0,572.0,45,3.0
657,571.0,586.0,572.0,45,3.0
658,571.0,586.0,572.0,45,3.0
659,571.0,587.0,572.0,45,3.0
660,571.0,587.0,572.0,45,3.0
661,571.0,587.0,572.0,45,3.0
662,571.0,587.0,572.0,45,3.0
663,571.0,587.0,572.0,45,3.0
664,571.0,587.0,572.0,45,3.0
665,571.0,587.0,572.0,45,3.0
666,571.0,587.0,572.0,45,3.0
667,571.0,587.0,572.0,45,3.0
668,571.0,587.0,572.0,45,3.0
669,571.0,587.0,572.0,45,3.0
670,571.0,587.0,572.0,45,3.0
671,571.0,587.0,572.0,45,3.0
672,571.0,587.0,572.0,45,3.0
673,571.0,587.0,572.0,45,3.0
674,571.0,587.0,572.0,45,3.0
675,571.0,587.0,572.0,45,3.0
676,571.0,587.0,572.0,45,3.0
677,571.0,587.0,572.0,45,3.0
678,571.0,587.0,572.0,45,3.0
679,571.0,587.0,572.0,45,3.0
680,571.0,587.0,572.0,45,3.0
681,571.0,587.0,572.0,45,3.0
682,570.0,587.0,572.0,45,3.0
683,570.0,587.0,572.0,45,3.0
684,570.0,588.0,572.0,45,3.0
685,570.0,588.0,572.0,45,3.0
686,570.0,588.0,572.0,45,3.0
687,570.0,588.0,572.0,45,3.0
688,570.0,588.0,572.0,45,3.0
689,570.0,588.0,572.0,45,3.0
690,570.0,588.0,572.0,45,3.0
691,570.0,588.0,572.0,45,3.0
692,570.0,588.0,572.0,45,3.0
693,570.0,588.0,572.0,45,3.0
694,570.0,589.0,572.0,45,3.0
